Label	Weight	Text
l_VAPOCen_PointOfInterest	1	is there can-west global place at tehama street liverpool city
l_VAPOCen_PointOfInterest	1	take me to jamba juice
l_VAPOCen_PointOfInterest	1	show me the way to a sushi restaurant
l_VAPOCen_PointOfInterest	1	what are greasy spoons not that far from forbidden city for more than 368 quid
l_VAPOCen_PointOfInterest	1	on second thought wipe off navi
l_VAPOCen_PointOfInterest	1	i wanna go to whitby
l_VAPOCen_PointOfInterest	1	display most liked landscaping for under 189 pounds around here
l_VAPOCen_PointOfInterest	1	show me how to get to mill street and the intersection with marshall street
l_VAPOCen_PointOfInterest	1	where can i purchase dirt cheap tvs in city
l_VAPOCen_PointOfInterest	1	why don't you location of collierville united states
l_VAPOCen_PointOfInterest	1	direct me 2 a mongolian restaurant at 91 brandywine drive
l_VAPOCen_PointOfInterest	1	guelph take me there with the most scenic route
l_VAPOCen_PointOfInterest	1	how would one get to commerzbank tower, balance of cache county
l_VAPOCen_PointOfInterest	1	where can i buy microwaves near me
l_VAPOCen_PointOfInterest	1	go to salmon arm
l_VAPOCen_PointOfInterest	1	show me the place of interest in the vicinity of menshikov tower
l_VAPOCen_PointOfInterest	1	start directing me to drottningholm palace theatre
l_VAPOCen_PointOfInterest	1	i would love a it's all grk around here
l_VAPOCen_PointOfInterest	1	i would love a the keg nearby
l_VAPOCen_PointOfInterest	1	find me a tartan tavern near a walmart
l_VAPOCen_PointOfInterest	1	location of telluride/mountain village gondola at 455 bay 17th street cerro gordo town ak
l_VAPOCen_PointOfInterest	1	start going to temple of amun in glasgow city
l_VAPOCen_PointOfInterest	1	try to show low cost waffle makers nearby for less than 288 quid
l_VAPOCen_PointOfInterest	1	why don't you find a route to amboy street in the vicinity of rotterdam harbour
l_VAPOCen_PointOfInterest	1	is there a brasserie at flatbush avenue and sunset avenue in iroquois city
l_VAPOCen_PointOfInterest	1	check less pricey bikes in the vicinity for between 347 and 412 bucks
l_VAPOCen_PointOfInterest	1	exhale at river street and burnett street navigate me there
l_VAPOCen_PointOfInterest	1	al-aqsa mosque at 967 navy walk 52279 in columbus village give me directions there
l_VAPOCen_PointOfInterest	1	on second thought cut navi
l_VAPOCen_PointOfInterest	1	direct me to a synagogue at 633 linwood street wabigoon
l_VAPOCen_PointOfInterest	1	search worse package delivery for above 369 euros nearby
l_VAPOCen_PointOfInterest	1	take me to bogart street
l_VAPOCen_PointOfInterest	1	check 24 strickland avenue in that country
l_VAPOCen_PointOfInterest	1	directions for 14th avenue
l_VAPOCen_PointOfInterest	1	plz show me a family diner at the crossroads of oxbow and north logan
l_VAPOCen_PointOfInterest	1	where can i find eaton centre nearby
l_VAPOCen_PointOfInterest	1	go ahead and take me to togo's eatery
l_VAPOCen_PointOfInterest	1	what is the worse supermarket in that location for under 286 quid
l_VAPOCen_PointOfInterest	1	actually cancel going to {keyword}
l_VAPOCen_PointOfInterest	1	navigate 2 a pizzeria at fleet walk and indiana place balance of bedford county tn
l_VAPOCen_PointOfInterest	1	where can i find thai near hull street and cleveland street
l_VAPOCen_PointOfInterest	1	what roads do i take to reach west saint paul florida
l_VAPOCen_PointOfInterest	1	take me to firehouse subs
l_VAPOCen_PointOfInterest	1	take me to eaton centre new london city
l_VAPOCen_PointOfInterest	1	direct me to mechanic street
l_VAPOCen_PointOfInterest	1	display sweet temptations at southeast 1st and pl. 671
l_VAPOCen_PointOfInterest	1	qdoba mexican grill at somerset dr and 24th st in hollidaysburg
l_VAPOCen_PointOfInterest	1	let's head towards polhemus place
l_VAPOCen_PointOfInterest	1	direct me 2 a burger joint
l_VAPOCen_PointOfInterest	1	view roberto clemente coliseum at fillmore and 21st south
l_VAPOCen_PointOfInterest	1	go ahead and view 1261 polar street around my current location
l_VAPOCen_PointOfInterest	1	is there an inexpensive benny's family restaurant in that place
l_VAPOCen_PointOfInterest	1	navigate to 202 king in nahanni butte
l_VAPOCen_PointOfInterest	1	what is a low cost argentinian restaurant in that area
l_VAPOCen_PointOfInterest	1	show me aruba
l_VAPOCen_PointOfInterest	1	can you recommend the better afghan restaurants in that town for no more than 126 euros
l_VAPOCen_PointOfInterest	1	yogenfruz at rd. t and g northwest rd. in old bethpage
l_VAPOCen_PointOfInterest	1	will you please bring up 1415 lincoln road around here
l_VAPOCen_PointOfInterest	1	take me to 3rd street east
l_VAPOCen_PointOfInterest	1	i'd love for you to check low-priced atvs for above 195 quid near me
l_VAPOCen_PointOfInterest	1	where is stafford city located
l_VAPOCen_PointOfInterest	1	how to get to narrows town
l_VAPOCen_PointOfInterest	1	take me to the galaxy cinemas woodbine borough
l_VAPOCen_PointOfInterest	1	manifesto at beach 46th street and chestnut avenue in fayette county
l_VAPOCen_PointOfInterest	1	i'd really like the lowest rated manicurists in that place
l_VAPOCen_PointOfInterest	1	search marble slab creamery at walcott city and edgefield in that area please
l_VAPOCen_PointOfInterest	1	turn on navigating to a health store
l_VAPOCen_PointOfInterest	1	show me cheapest marble slab creamery in the surrounding area
l_VAPOCen_PointOfInterest	1	find play it again sports near my location
l_VAPOCen_PointOfInterest	1	1977 at seagate terrace guide me there
l_VAPOCen_PointOfInterest	1	go ahead and bring me to california pizza
l_VAPOCen_PointOfInterest	1	how far away to penn station east coast subs
l_VAPOCen_PointOfInterest	1	go to an albanian restaurant at the the intersection cemetery road and campus place latta fl
l_VAPOCen_PointOfInterest	1	directions for brighton 3rd road close-by republic plaza in leslie village
l_VAPOCen_PointOfInterest	1	give directions to a houseware store at unity and ringgold
l_VAPOCen_PointOfInterest	1	is it possible to find roanoke rapids south africa
l_VAPOCen_PointOfInterest	1	check gameknight games and cool stuff not far from capital tower
l_VAPOCen_PointOfInterest	1	i would love for you to check night tables here for over 214 dollars
l_VAPOCen_PointOfInterest	1	what are the most lousy guesthouses in that location
l_VAPOCen_PointOfInterest	1	dairy queen closest 6th avenue and route 11 longton please
l_VAPOCen_PointOfInterest	1	get me to adams avenue
l_VAPOCen_PointOfInterest	1	is there a good place to buy affordable dvd players in the city
l_VAPOCen_PointOfInterest	1	plz search the chase fish and oyster at the the intersection of milo and eugene around here
l_VAPOCen_PointOfInterest	1	find marble slab creamery on cadman plaza in balance of jackson county arkansas
l_VAPOCen_PointOfInterest	1	start going to ontario city
l_VAPOCen_PointOfInterest	1	bring up garden of the gods at humboldt street and elmwood
l_VAPOCen_PointOfInterest	1	go to curzon street railway station
l_VAPOCen_PointOfInterest	1	navigate to a motel
l_VAPOCen_PointOfInterest	1	would you please find 823 8th street west in the surrounding area
l_VAPOCen_PointOfInterest	1	the place that i am going to is 819 hemlock street south carolina singapore give me directions
l_VAPOCen_PointOfInterest	1	whitby take me there with the most highway free way
l_VAPOCen_PointOfInterest	1	are there any popular tattoos around my area
l_VAPOCen_PointOfInterest	1	what is the bad sandwich bar nearby me for about 478 bucks
l_VAPOCen_PointOfInterest	1	wild pacific trail at pkwy. j and 82nd gtwy please
l_VAPOCen_PointOfInterest	1	where can i find dry cleaning in town
l_VAPOCen_PointOfInterest	1	take me to mellette county
l_VAPOCen_PointOfInterest	1	look up a movie theatre
l_VAPOCen_PointOfInterest	1	would you please view the bakery within walking distance of sp!re
l_VAPOCen_PointOfInterest	1	382 hill street altoona town ms zimbabwe bring me there
l_VAPOCen_PointOfInterest	1	actually turn on going to european bank
l_VAPOCen_PointOfInterest	1	where can i purchase bikes
l_VAPOCen_PointOfInterest	1	go to log lane village street north
l_VAPOCen_PointOfInterest	1	go to cape town
l_VAPOCen_PointOfInterest	1	give directions to a dutch restaurant
l_VAPOCen_PointOfInterest	1	find the best way towards 103 5th byp
l_VAPOCen_PointOfInterest	1	bring up most pricey burritos in town for below 444 dollars
l_VAPOCen_PointOfInterest	1	take me to agate court
l_VAPOCen_PointOfInterest	1	where is paris at
l_VAPOCen_PointOfInterest	1	the plaza at chapais and ketchikan city in town can you direct me there
l_VAPOCen_PointOfInterest	1	where is the a grill in 68704
l_VAPOCen_PointOfInterest	1	would you please cut navigation
l_VAPOCen_PointOfInterest	1	what is the highest priced squibbs stationers here for for not more than 89 quid
l_VAPOCen_PointOfInterest	1	look up mauritshuis
l_VAPOCen_PointOfInterest	1	is it possible to wipe out going
l_VAPOCen_PointOfInterest	1	i am looking for crappy tcby in that country
l_VAPOCen_PointOfInterest	1	oak street within walking distance of palace hotel in prairie home city navigate me there
l_VAPOCen_PointOfInterest	1	the intersection of hrqeas and preum
l_VAPOCen_PointOfInterest	1	bryce canyon map
l_VAPOCen_PointOfInterest	1	get me fulton opera house
l_VAPOCen_PointOfInterest	1	plz search avenue cafe and bistro in the city
l_VAPOCen_PointOfInterest	1	i would really like you to show me highest cost tacos here for below 78 pounds
l_VAPOCen_PointOfInterest	1	look up central plaza
l_VAPOCen_PointOfInterest	1	a children's clothing store at 77 water street huntington illinois liberia drive us there
l_VAPOCen_PointOfInterest	1	take me to lineville city
l_VAPOCen_PointOfInterest	1	mister safety shoes on cadman plaza and southgate court please
l_VAPOCen_PointOfInterest	1	why don't you show me uganda
l_VAPOCen_PointOfInterest	1	where can i find greek food near noel avenue and matthews place
l_VAPOCen_PointOfInterest	1	where is the national museum in duquesne
l_VAPOCen_PointOfInterest	1	route me to roy rogers restaurants
l_VAPOCen_PointOfInterest	1	show me la sagrada
l_VAPOCen_PointOfInterest	1	see where is a place to buy motorcycles
l_VAPOCen_PointOfInterest	1	i want to see where paris is on the map
l_VAPOCen_PointOfInterest	1	take me to a guesthouse
l_VAPOCen_PointOfInterest	1	find me a toll free route to downtown toronto
l_VAPOCen_PointOfInterest	1	how about you direct me to bull ring shopping centre at 45 on sullivan street
l_VAPOCen_PointOfInterest	1	please show the point of interest white house
l_VAPOCen_PointOfInterest	1	how to get to sterling
l_VAPOCen_PointOfInterest	1	can you recommend the highest ratings bar italia in city
l_VAPOCen_PointOfInterest	1	how far away is dili
l_VAPOCen_PointOfInterest	1	take me to balance of garden county
l_VAPOCen_PointOfInterest	1	where can i purchase low cost fries in city for more than 28 pounds
l_VAPOCen_PointOfInterest	1	direct my path to lott street
l_VAPOCen_PointOfInterest	1	where is the postal code 51049 in byron village ontario
l_VAPOCen_PointOfInterest	1	a pizzeria at park street and stanhope street in aplington city please
l_VAPOCen_PointOfInterest	1	where is huddle house in that town
l_VAPOCen_PointOfInterest	1	bring up the townhall at the intersection of benton county and sapulpa nearby me
l_VAPOCen_PointOfInterest	1	find me a au bon pain near road east a and t ln
l_VAPOCen_PointOfInterest	1	sunnyside avenue nearby fort knox take me there
l_VAPOCen_PointOfInterest	1	turn on directing me to marineview plaza
l_VAPOCen_PointOfInterest	1	go to rwztxd
l_VAPOCen_PointOfInterest	1	give me directions for cor 77 and hwy i
l_VAPOCen_PointOfInterest	1	give directions to chestnut avenue
l_VAPOCen_PointOfInterest	1	would you end route service
l_VAPOCen_PointOfInterest	1	check a brewpub at w 13th and white
l_VAPOCen_PointOfInterest	1	shell at old henderson rd and church somewhere in berry hill city
l_VAPOCen_PointOfInterest	1	show me where house with chimaeras is
l_VAPOCen_PointOfInterest	1	i need directions to a high school
l_VAPOCen_PointOfInterest	1	we are going to stuyvesant avenue
l_VAPOCen_PointOfInterest	1	suggest a mr. sub between 10 and 75 dollars in the surrounding area to me
l_VAPOCen_PointOfInterest	1	herkimer street and flatlands 1st street in dubois county
l_VAPOCen_PointOfInterest	1	find me a mediterranean restaurant
l_VAPOCen_PointOfInterest	1	plz how to get to factory shoe in city
l_VAPOCen_PointOfInterest	1	suggest a eclectic restaurant for about 18 dollars in that place to me
l_VAPOCen_PointOfInterest	1	search tax advice near me for between 324 and 483 dollars
l_VAPOCen_PointOfInterest	1	show where is friel place in wayne town new hampshire
l_VAPOCen_PointOfInterest	1	blue mosque at 132 on prospect park
l_VAPOCen_PointOfInterest	1	search cliffs variety store at the intersection of bartow county and duncan town near my location
l_VAPOCen_PointOfInterest	1	i would like going to miller avenue
l_VAPOCen_PointOfInterest	1	how far am i from weiser
l_VAPOCen_PointOfInterest	1	i need to get to briarwood
l_VAPOCen_PointOfInterest	1	need to know where valley drive and montague street is
l_VAPOCen_PointOfInterest	1	would you please delete going
l_VAPOCen_PointOfInterest	1	why don't you get me to 967 24th avenue
l_VAPOCen_PointOfInterest	1	can you show me westbrook in lebanon
l_VAPOCen_PointOfInterest	1	go ahead and navigate me to cracker barrel
l_VAPOCen_PointOfInterest	1	give directions to baskin-robbins
l_VAPOCen_PointOfInterest	1	look up trail ridge road
l_VAPOCen_PointOfInterest	1	turn on taking me to villa badoer
l_VAPOCen_PointOfInterest	1	where is the postal code 69558 in mineral county ontario
l_VAPOCen_PointOfInterest	1	check a parking garage in my surrounding area
l_VAPOCen_PointOfInterest	1	navigate me to the airport in dublin
l_VAPOCen_PointOfInterest	1	the place i am going to is 1302 grant street ok bahrain 21903 bring me there
l_VAPOCen_PointOfInterest	1	go to f rd.
l_VAPOCen_PointOfInterest	1	search poi lafayette laundry in town
l_VAPOCen_PointOfInterest	1	i want some boats in the city
l_VAPOCen_PointOfInterest	1	actually start going to anchor inn
l_VAPOCen_PointOfInterest	1	please show me a route for a bakery at the the intersection 86th street and windsor place allerton village
l_VAPOCen_PointOfInterest	1	go ahead and is there gambia
l_VAPOCen_PointOfInterest	1	champions golf course at the intersection olive street and maple street
l_VAPOCen_PointOfInterest	1	turn on going to macy's in stephens county
l_VAPOCen_PointOfInterest	1	check inexpensive tax advice for over 374 bucks in city
l_VAPOCen_PointOfInterest	1	take me to a garage
l_VAPOCen_PointOfInterest	1	how can i get to centerville
l_VAPOCen_PointOfInterest	1	why don't you direct me to l`acadie
l_VAPOCen_PointOfInterest	1	start direction to starbucks
l_VAPOCen_PointOfInterest	1	take me to mount auburn village
l_VAPOCen_PointOfInterest	1	navigate there
l_VAPOCen_PointOfInterest	1	south st burger at dumont borough and grass range town around here can you help me find it
l_VAPOCen_PointOfInterest	1	i need directions to gyro
l_VAPOCen_PointOfInterest	1	how about you show me reeve place in the area
l_VAPOCen_PointOfInterest	1	search republic plaza
l_VAPOCen_PointOfInterest	1	check for round table pizza for for not more than 7999 bucks nearby
l_VAPOCen_PointOfInterest	1	get me to the brewpub
l_VAPOCen_PointOfInterest	1	can you find me 107th street in coulee dam town close roosevelt campobello international park
l_VAPOCen_PointOfInterest	1	please what route do i take to a pakistani restaurant at the the intersection of willow lane and weldon street idabel city
l_VAPOCen_PointOfInterest	1	recommend the high-cost pizzerias in that area
l_VAPOCen_PointOfInterest	1	take me to an optometrist
l_VAPOCen_PointOfInterest	1	exhale at furman avenue and glenwood drive navigate me there
l_VAPOCen_PointOfInterest	1	go to burger king
l_VAPOCen_PointOfInterest	1	2nd street west in town please can you bring me there
l_VAPOCen_PointOfInterest	1	go to street west 47
l_VAPOCen_PointOfInterest	1	show me where a fatburger is
l_VAPOCen_PointOfInterest	1	1924 on dennett place can you bring me there
l_VAPOCen_PointOfInterest	1	is there an inexpensive itamae sushi in that place
l_VAPOCen_PointOfInterest	1	how to get to independence avenue
l_VAPOCen_PointOfInterest	1	start taking me to saint joseph's oratory
l_VAPOCen_PointOfInterest	1	plz why don't you give me directions to a casual dining restaurant on route 30 in alger county west virginia
l_VAPOCen_PointOfInterest	1	take me to a pedicurist
l_VAPOCen_PointOfInterest	1	show the location of marble slab creamery nearby me
l_VAPOCen_PointOfInterest	1	take me to port louis
l_VAPOCen_PointOfInterest	1	check the shortest way to balance of pawnee county
l_VAPOCen_PointOfInterest	1	navigate to a diner
l_VAPOCen_PointOfInterest	1	take me to wesson
l_VAPOCen_PointOfInterest	1	where is 965 bay street turtle creek borough me saudi arabia
l_VAPOCen_PointOfInterest	1	bring up top-rated a business for less than 65 quid on olive street
l_VAPOCen_PointOfInterest	1	could you bring me to halstead city
l_VAPOCen_PointOfInterest	1	go to lighthouse of alexandria
l_VAPOCen_PointOfInterest	1	where is the next pharmacy located
l_VAPOCen_PointOfInterest	1	5th north road west and larimer circle l please
l_VAPOCen_PointOfInterest	1	the plaza at the intersection of balance of trigg county and brilliant town in that place show me how to get there
l_VAPOCen_PointOfInterest	1	actually turn on going to richardson building
l_VAPOCen_PointOfInterest	1	could you please remove navigation
l_VAPOCen_PointOfInterest	1	how can i get to the xlcnpsk building at cole de technologie suprieure in indian harbour beach city
l_VAPOCen_PointOfInterest	1	route to a kosher restaurant
l_VAPOCen_PointOfInterest	1	directions to havemeyer street
l_VAPOCen_PointOfInterest	1	what is an inexpensive kurdish restaurant in the city for around 24 euros
l_VAPOCen_PointOfInterest	1	show me a route for einstein bros. bagels
l_VAPOCen_PointOfInterest	1	where can i buy tattoos
l_VAPOCen_PointOfInterest	1	find amish white bread in the city for no more than 246 quid
l_VAPOCen_PointOfInterest	1	find me a sugar mountain near a walmart
l_VAPOCen_PointOfInterest	1	take me to stagg street
l_VAPOCen_PointOfInterest	1	prime burger at 1665 aspen court in polk county wv sri lanka
l_VAPOCen_PointOfInterest	1	go to 1261 carroll street zachary city 28313
l_VAPOCen_PointOfInterest	1	how would one get to an office building
l_VAPOCen_PointOfInterest	1	locate drake
l_VAPOCen_PointOfInterest	1	view inexpensive pizza hut in town
l_VAPOCen_PointOfInterest	1	search for toronto dominion centre
l_VAPOCen_PointOfInterest	1	display i t support for under 120 quid in the surrounding area
l_VAPOCen_PointOfInterest	1	intersection of country lane and route 44
l_VAPOCen_PointOfInterest	1	take me to a latin american restaurant
l_VAPOCen_PointOfInterest	1	where is a american restaurant in new york state show it on the map
l_VAPOCen_PointOfInterest	1	what's the name of that italian restaurant on the corner of irving avenue and rogers avenue
l_VAPOCen_PointOfInterest	1	lincoln cathedral at 1556 avenue s dewey city in texas
l_VAPOCen_PointOfInterest	1	plz find the an ethnic restaurant at 1st avenue marana town
l_VAPOCen_PointOfInterest	1	why don't you find a route to berlin
l_VAPOCen_PointOfInterest	1	start directing me to sage gateshead
l_VAPOCen_PointOfInterest	1	show directions to balance of lincoln county
l_VAPOCen_PointOfInterest	1	show ennice
l_VAPOCen_PointOfInterest	1	see where is a place to find alcohol
l_VAPOCen_PointOfInterest	1	give me the scenic path to chernobyl npp
l_VAPOCen_PointOfInterest	1	go to charlotte
l_VAPOCen_PointOfInterest	1	go to la scala theater
l_VAPOCen_PointOfInterest	1	a temple at 1678 rutland road 72804 byars il qatar navigate there
l_VAPOCen_PointOfInterest	1	where is the near gasoline in the area
l_VAPOCen_PointOfInterest	1	1543 pershing loop litchfield borough prince edward island in mozambique
l_VAPOCen_PointOfInterest	1	find a mr. sub
l_VAPOCen_PointOfInterest	1	sight & sound theatres at 606 on brighton 1st road
l_VAPOCen_PointOfInterest	1	show me where patria is in williamsburg
l_VAPOCen_PointOfInterest	1	what is the closest motorbikes in the surrounding area between 450 and 960 dollars
l_VAPOCen_PointOfInterest	1	how about you navigate me to buffalo wild wings
l_VAPOCen_PointOfInterest	1	navigate to king and university in marion
l_VAPOCen_PointOfInterest	1	reset destination
l_VAPOCen_PointOfInterest	1	i want to go to q1 at mucqkl and ikesvwrfxjyg
l_VAPOCen_PointOfInterest	1	show magnolia springs on a map
l_VAPOCen_PointOfInterest	1	xiangyang take me there with the most scenic route
l_VAPOCen_PointOfInterest	1	take me to leon
l_VAPOCen_PointOfInterest	1	take me to avon town
l_VAPOCen_PointOfInterest	1	what is an affordable night light in the city for under 479 pounds
l_VAPOCen_PointOfInterest	1	delete destination
l_VAPOCen_PointOfInterest	1	is there a good place to buy affordable potato salad around here
l_VAPOCen_PointOfInterest	1	let's head to chick-fil-a
l_VAPOCen_PointOfInterest	1	navigate me to a bicycle shop
l_VAPOCen_PointOfInterest	1	suggest the more costly casual dining restaurant near me for me
l_VAPOCen_PointOfInterest	1	search herzl street in city
l_VAPOCen_PointOfInterest	1	on second thought switch on going to manchester victoria station
l_VAPOCen_PointOfInterest	1	look for an outdoor store
l_VAPOCen_PointOfInterest	1	find the 930 van sinderen avenue 13284 owensville village utah panama
l_VAPOCen_PointOfInterest	1	arches national park on porter avenue and paerdegat 9th street
l_VAPOCen_PointOfInterest	1	get pittodrie stadium
l_VAPOCen_PointOfInterest	1	where can i buy ratatouille in that country
l_VAPOCen_PointOfInterest	1	is there a good place to buy affordable poutine in the vicinity
l_VAPOCen_PointOfInterest	1	please find the great barrier reef close jay street in balance of floyd county british columbia
l_VAPOCen_PointOfInterest	1	where's antigua and barbuda
l_VAPOCen_PointOfInterest	1	please display a mongolian restaurant for below 224 pounds in that place
l_VAPOCen_PointOfInterest	1	please find where twice the deal pizza is along the way to applegate court
l_VAPOCen_PointOfInterest	1	where is songgwangsa
l_VAPOCen_PointOfInterest	1	give directions to to coit tower
l_VAPOCen_PointOfInterest	1	find southold on map
l_VAPOCen_PointOfInterest	1	will you view atvs for between 23 and 458 euros
l_VAPOCen_PointOfInterest	1	take me to balance of lewis and clark county
l_VAPOCen_PointOfInterest	1	suggest a dirt cheap gyro in that region
l_VAPOCen_PointOfInterest	1	directions to adams street
l_VAPOCen_PointOfInterest	1	how about you give me directions to terrace plaza hotel at i 13th street west and r pl. in the city of winfield
l_VAPOCen_PointOfInterest	1	where is temple of saint sava
l_VAPOCen_PointOfInterest	1	where can i find a shake shack in mcewen ontario
l_VAPOCen_PointOfInterest	1	go to huntington
l_VAPOCen_PointOfInterest	1	371 locust street wales in ia
l_VAPOCen_PointOfInterest	1	take me to stanley park, mitchell
l_VAPOCen_PointOfInterest	1	where is south korea
l_VAPOCen_PointOfInterest	1	richardson building at garnet street delight city plz
l_VAPOCen_PointOfInterest	1	blu ristorante at 1689 colin place wellsville newfoundland and labrador
l_VAPOCen_PointOfInterest	1	start going to mary in shady cove city
l_VAPOCen_PointOfInterest	1	a middle eastern restaurant at 1741 at mill avenue directions please
l_VAPOCen_PointOfInterest	1	can you suggest a mediterranean restaurant near my place for me
l_VAPOCen_PointOfInterest	1	take me to john street
l_VAPOCen_PointOfInterest	1	find aliilani hale
l_VAPOCen_PointOfInterest	1	what is a best ratings italian restaurant in that location for over 24 euros
l_VAPOCen_PointOfInterest	1	can you recommend a carpet store for for about 49 bucks around here to me
l_VAPOCen_PointOfInterest	1	find a bus terminal on the way murphy
l_VAPOCen_PointOfInterest	1	where is ashabori
l_VAPOCen_PointOfInterest	1	search for a good doggi's venezuelan cuisine in staplehurst village
l_VAPOCen_PointOfInterest	1	bevy court and waverly avenue please
l_VAPOCen_PointOfInterest	1	please find where pizza depot is along the way to highland boulevard
l_VAPOCen_PointOfInterest	1	please show sears tower in galt
l_VAPOCen_PointOfInterest	1	where can i purchase motorcycles nearby me
l_VAPOCen_PointOfInterest	1	what city is leon's furniture located in
l_VAPOCen_PointOfInterest	1	i am looking for most cheap package delivery here
l_VAPOCen_PointOfInterest	1	navigate from here to martintown
l_VAPOCen_PointOfInterest	1	direct me to beekman place
l_VAPOCen_PointOfInterest	1	get me an academy
l_VAPOCen_PointOfInterest	1	go to a sports store
l_VAPOCen_PointOfInterest	1	show cici's pizza nearby between 240 and 860 dollars
l_VAPOCen_PointOfInterest	1	plz location of the crystal palace close to the the intersection veranda place and 7th street northfield village
l_VAPOCen_PointOfInterest	1	can you please find haeinsa in city
l_VAPOCen_PointOfInterest	1	go to wellington west crse
l_VAPOCen_PointOfInterest	1	please show the computer geeks on harbor lane in lakeside city town, south carolina
l_VAPOCen_PointOfInterest	1	is there a good movie theater in the city
l_VAPOCen_PointOfInterest	1	give me directions to a liquor store
l_VAPOCen_PointOfInterest	1	actually turn on going to louvre
l_VAPOCen_PointOfInterest	1	switch on going to plaza las americas in castine village
l_VAPOCen_PointOfInterest	1	navigate from here to albin
l_VAPOCen_PointOfInterest	1	check republic plaza at east and morrison cswy
l_VAPOCen_PointOfInterest	1	i want you to search sourdough bread in the vicinity for more than 139 euros
l_VAPOCen_PointOfInterest	1	suggest pho cuisine for for more than 3722 dollars nearby to me
l_VAPOCen_PointOfInterest	1	cancel wherever going
l_VAPOCen_PointOfInterest	1	start going to u.s. bank tower in balance of conecuh county
l_VAPOCen_PointOfInterest	1	go to waverly avenue
l_VAPOCen_PointOfInterest	1	go to yummy yummy chinese food
l_VAPOCen_PointOfInterest	1	what route do i take to a bicycle repair shop
l_VAPOCen_PointOfInterest	1	1002 on sycamore street
l_VAPOCen_PointOfInterest	1	where is the south sudan located
l_VAPOCen_PointOfInterest	1	zion national park at 47th street and columbus place plz
l_VAPOCen_PointOfInterest	1	show park avenue in balance of sherman county, tx, french guiana
l_VAPOCen_PointOfInterest	1	display raymour & flanigan at lincoln and 91st cir
l_VAPOCen_PointOfInterest	1	i am going to the window and door shop at the crossroads of elm creek village and empire city town nearby me please
l_VAPOCen_PointOfInterest	1	louvre at 726 on cumberland walk
l_VAPOCen_PointOfInterest	1	the appliance store at the junction of balance of cass county and veneta city in this area please help me find it
l_VAPOCen_PointOfInterest	1	show me the address 367 park avenue
l_VAPOCen_PointOfInterest	1	is there a gluten free restaurant at 1827 3rd street north in callisburg city new brunswick
l_VAPOCen_PointOfInterest	1	is there a gourmet restaurant at 120 prospect street wallace town in new hampshire
l_VAPOCen_PointOfInterest	1	i would like a pizza hut in the vicinity
l_VAPOCen_PointOfInterest	1	chestnut street and canton court in chapman village please
l_VAPOCen_PointOfInterest	1	look for plaza las americas
l_VAPOCen_PointOfInterest	1	go to vuksrpjocx
l_VAPOCen_PointOfInterest	1	i would love some mongolian restaurants in the city
l_VAPOCen_PointOfInterest	1	would you find the pentagon near my place
l_VAPOCen_PointOfInterest	1	i would like to see where clove road in exline city is
l_VAPOCen_PointOfInterest	1	show directions to brandywine drive
l_VAPOCen_PointOfInterest	1	take me to hill street
l_VAPOCen_PointOfInterest	1	navigate to summit street around me
l_VAPOCen_PointOfInterest	1	go now to 92 oak st
l_VAPOCen_PointOfInterest	1	plz go ahead and give me a route to a burger joint near my place
l_VAPOCen_PointOfInterest	1	actually switch on going to newgrange
l_VAPOCen_PointOfInterest	1	display best ratings boats in that city for over 8 pounds
l_VAPOCen_PointOfInterest	1	take me to sonic nightclub at howard and seldom seen rd
l_VAPOCen_PointOfInterest	1	show me where is basilica of our lady of peace in dunkirk
l_VAPOCen_PointOfInterest	1	a hamburger restaurant at bremen city and leachville city please help me find it
l_VAPOCen_PointOfInterest	1	i wanna go to a hairdresser
l_VAPOCen_PointOfInterest	1	bring up a frozen yogurt restaurant on 42nd street in millersburg, minnesota
l_VAPOCen_PointOfInterest	1	go ahead and give me directions to the sailing school close to the intersection of canterbury drive and pershing loop gotebo town nh
l_VAPOCen_PointOfInterest	1	where is statue of zeus
l_VAPOCen_PointOfInterest	1	i want to go to gustavia
l_VAPOCen_PointOfInterest	1	search gettysburg national military park
l_VAPOCen_PointOfInterest	1	go ahead and bring me to city of auburntown town
l_VAPOCen_PointOfInterest	1	i'd love an steak 'n shake around here
l_VAPOCen_PointOfInterest	1	show me a route for green burrito
l_VAPOCen_PointOfInterest	1	let's go to great falls
l_VAPOCen_PointOfInterest	1	go to sandwich shop
l_VAPOCen_PointOfInterest	1	help me get to baughman place
l_VAPOCen_PointOfInterest	1	look for a pakistani restaurant
l_VAPOCen_PointOfInterest	1	can you suggest a low priced spanish restaurant in town for more than 476 dollars for me
l_VAPOCen_PointOfInterest	1	i need to get to pauls valley
l_VAPOCen_PointOfInterest	1	turn on navigating to a casual dining restaurant
l_VAPOCen_PointOfInterest	1	where is red square
l_VAPOCen_PointOfInterest	1	where is the economical bulk barn
l_VAPOCen_PointOfInterest	1	display sound bars for more than 163 quid nearby
l_VAPOCen_PointOfInterest	1	get me to a crabs & seafood bros near my destination
l_VAPOCen_PointOfInterest	1	view inexpensive quads in the area
l_VAPOCen_PointOfInterest	1	show directions to roosevelt avenue
l_VAPOCen_PointOfInterest	1	search wild pacific trail
l_VAPOCen_PointOfInterest	1	show a baby store
l_VAPOCen_PointOfInterest	1	take me to a greek restaurant
